
> earth-3d-next@3.0.0 dev
> next dev

   ▲ Next.js 15.5.18
   - Local:        http://localhost:3000
   - Network:      http://192.168.1.152:3000

 ✓ Starting...
 ✓ Ready in 2.1s
 ○ Compiling / ...
 ✓ Compiled / in 4s (572 modules)
 GET / 200 in 4528ms
 ⚠ Cross origin request detected from 127.0.0.1 to /_next/* resource. In a future major version of Next.js, you will need to explicitly configure "allowedDevOrigins" in next.config to allow this.
Read more: https://nextjs.org/docs/app/api-reference/config/next-config-js/allowedDevOrigins
 ○ Compiling /api/earth/tileset.json ...
 ✓ Compiled /api/earth/tileset.json in 1239ms (639 modules)
 GET /api/earth/tiles/13725/1005/1/1030.glb 200 in 294ms
 GET /api/earth/tiles/13435/1008/1/1032.glb 200 in 213ms
 GET /api/earth/tiles/20614/1005/1/1030.glb 200 in 240ms
 GET /api/earth/tiles/2160/1005.json 200 in 212ms
 GET /api/earth/tiles/2160/1005/1/1030.glb 200 in 241ms
 GET /api/earth/tiles/2041/1005.json 200 in 247ms
 GET /api/earth/tiles/20615/1005/1/1030.glb 200 in 258ms
 GET /api/earth/tiles/2162/1005/1/1030.glb 200 in 215ms
 GET /api/earth/tiles/20536/1005/1/1030.glb 200 in 220ms
 GET /api/earth/tiles/20534/1005/1/1030.glb 200 in 228ms
 GET /api/earth/tiles/2140/1005.json 200 in 233ms
 GET /api/earth/tiles/2040/1005.json 200 in 224ms
 GET /api/earth/tiles/2161/1005/1/1030.glb 200 in 255ms
 GET /api/earth/tiles/2143/1005.json 200 in 254ms
 GET /api/earth/tiles/20537/1005/1/1030.glb 200 in 230ms
 GET /api/earth/tiles/20535/1005/1/1030.glb 200 in 228ms
 GET /api/earth/tiles/20616/1005/1/1030.glb 200 in 254ms
 GET /api/earth/tiles/206140/1005/1/1030.glb 200 in 265ms
 GET /api/earth/tiles/206141/1005/1/1030.glb 200 in 242ms
 GET /api/earth/tiles/20617/1005/1/1030.glb 200 in 233ms
 GET /api/earth/tiles/206150/1005/1/1030.glb 200 in 216ms
 GET /api/earth/tiles/0363/1005.json 200 in 208ms
 GET /api/earth/tiles/0360/1005.json 200 in 208ms
 GET /api/earth/tiles/205360/1005/1/1030.glb 200 in 223ms
 GET /api/earth/tiles/205362/1005/1/1030.glb 200 in 223ms
 GET /api/earth/tiles/3143/1005.json 200 in 214ms
 GET /api/earth/tiles/205342/1005/1/1030.glb 200 in 242ms
 GET /api/earth/tiles/206142/1005/1/1030.glb 200 in 278ms
 GET /api/earth/tiles/206143/1005/1/1030.glb 200 in 229ms
 GET /api/earth/tiles/206152/1005/1/1030.glb 200 in 223ms
 GET /api/earth/tiles/206151/1005/1/1030.glb 200 in 260ms
 GET /api/earth/tiles/1371/1008.json 200 in 274ms
 GET /api/earth/tiles/205361/1005/1/1030.glb 200 in 243ms
 GET /api/earth/tiles/205363/1005/1/1030.glb 200 in 234ms
 GET /api/earth/tiles/205340/1005/1/1030.glb 200 in 242ms
 GET /api/earth/tiles/205343/1005/1/1030.glb 200 in 231ms
 GET /api/earth/tiles/206153/1005/1/1030.glb 200 in 219ms
 GET /api/earth/tiles/2061405/1005/1/1030.glb 200 in 236ms
 GET /api/earth/tiles/205372/1005/1/1030.glb 200 in 225ms
 GET /api/earth/tiles/2061414/1005/1/1030.glb 200 in 421ms
 GET /api/earth/tiles/2061404/1005/1/1030.glb 200 in 214ms
 GET /api/earth/tiles/205341/1005/1/1030.glb 200 in 447ms
